date,year,month,item_clean,value,series_id,series_title,item_name
2000-11-01,2000,11,Bananas,0.505,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2000-12-01,2000,12,Bananas,0.528,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-01-01,2001,1,Bananas,0.557,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-02-01,2001,2,Bananas,0.556,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-03-01,2001,3,Bananas,0.568,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-04-01,2001,4,Bananas,0.527,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-05-01,2001,5,Bananas,0.565,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-06-01,2001,6,Bananas,0.553,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-07-01,2001,7,Bananas,0.576,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-08-01,2001,8,Bananas,0.589,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-09-01,2001,9,Bananas,0.577,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-10-01,2001,10,Bananas,0.539,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-11-01,2001,11,Bananas,0.554,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2001-12-01,2001,12,Bananas,0.562,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-01-01,2002,1,Bananas,0.548,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-02-01,2002,2,Bananas,0.536,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-03-01,2002,3,Bananas,0.591,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-04-01,2002,4,Bananas,0.542,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-05-01,2002,5,Bananas,0.563,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-06-01,2002,6,Bananas,0.573,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-07-01,2002,7,Bananas,0.579,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-08-01,2002,8,Bananas,0.542,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-09-01,2002,9,Bananas,0.547,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-10-01,2002,10,Bananas,0.515,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-11-01,2002,11,Bananas,0.551,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2002-12-01,2002,12,Bananas,0.542,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-01-01,2003,1,Bananas,0.581,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-02-01,2003,2,Bananas,0.574,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-03-01,2003,3,Bananas,0.565,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-04-01,2003,4,Bananas,0.568,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-05-01,2003,5,Bananas,0.532,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-06-01,2003,6,Bananas,0.558,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-07-01,2003,7,Bananas,0.549,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-08-01,2003,8,Bananas,0.55,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-09-01,2003,9,Bananas,0.487,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-10-01,2003,10,Bananas,0.543,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-11-01,2003,11,Bananas,0.534,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2003-12-01,2003,12,Bananas,0.532,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-01-01,2004,1,Bananas,0.546,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-02-01,2004,2,Bananas,0.518,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-03-01,2004,3,Bananas,0.527,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-04-01,2004,4,Bananas,0.549,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-05-01,2004,5,Bananas,0.548,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-06-01,2004,6,Bananas,0.543,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-07-01,2004,7,Bananas,0.542,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-08-01,2004,8,Bananas,0.537,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-09-01,2004,9,Bananas,0.528,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-10-01,2004,10,Bananas,0.511,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-11-01,2004,11,Bananas,0.459,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2004-12-01,2004,12,Bananas,0.542,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-01-01,2005,1,Bananas,0.539,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-02-01,2005,2,Bananas,0.547,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-03-01,2005,3,Bananas,0.59,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-04-01,2005,4,Bananas,0.582,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-05-01,2005,5,Bananas,0.563,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-06-01,2005,6,Bananas,0.591,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-07-01,2005,7,Bananas,0.565,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-08-01,2005,8,Bananas,0.568,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-09-01,2005,9,Bananas,0.557,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-10-01,2005,10,Bananas,0.559,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-11-01,2005,11,Bananas,0.531,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2005-12-01,2005,12,Bananas,0.547,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-01-01,2006,1,Bananas,0.56,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-02-01,2006,2,Bananas,0.601,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-03-01,2006,3,Bananas,0.634,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-04-01,2006,4,Bananas,0.605,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-05-01,2006,5,Bananas,0.63,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-06-01,2006,6,Bananas,0.62,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-07-01,2006,7,Bananas,0.621,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-08-01,2006,8,Bananas,0.583,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-09-01,2006,9,Bananas,0.548,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-10-01,2006,10,Bananas,0.559,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-11-01,2006,11,Bananas,0.557,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2006-12-01,2006,12,Bananas,0.566,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-01-01,2007,1,Bananas,0.572,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-02-01,2007,2,Bananas,0.579,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-03-01,2007,3,Bananas,0.584,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-04-01,2007,4,Bananas,0.581,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-05-01,2007,5,Bananas,0.573,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-06-01,2007,6,Bananas,0.602,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-07-01,2007,7,Bananas,0.577,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-08-01,2007,8,Bananas,0.583,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-09-01,2007,9,Bananas,0.59,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-10-01,2007,10,Bananas,0.551,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-11-01,2007,11,Bananas,0.568,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2007-12-01,2007,12,Bananas,0.579,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-01-01,2008,1,Bananas,0.576,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-02-01,2008,2,Bananas,0.594,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-03-01,2008,3,Bananas,0.672,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-04-01,2008,4,Bananas,0.693,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-05-01,2008,5,Bananas,0.687,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-06-01,2008,6,Bananas,0.682,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-07-01,2008,7,Bananas,0.647,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-08-01,2008,8,Bananas,0.66,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-09-01,2008,9,Bananas,0.632,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-10-01,2008,10,Bananas,0.646,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-11-01,2008,11,Bananas,0.644,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2008-12-01,2008,12,Bananas,0.639,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-01-01,2009,1,Bananas,0.657,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-02-01,2009,2,Bananas,0.696,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-03-01,2009,3,Bananas,0.686,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-04-01,2009,4,Bananas,0.687,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-05-01,2009,5,Bananas,0.681,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-06-01,2009,6,Bananas,0.658,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-07-01,2009,7,Bananas,0.674,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-08-01,2009,8,Bananas,0.668,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-09-01,2009,9,Bananas,0.652,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-10-01,2009,10,Bananas,0.654,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
2009-11-01,2009,11,Bananas,0.616,APU0100711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","Bananas, per lb. (453.6 gm)"
